Name;Value;Symbol;date;barType
SMA 300 (2);NaN;CAC 40;2000/03/13 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/13 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/14 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/14 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/15 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/15 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/16 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/16 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/17 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/17 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/20 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/20 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/21 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/21 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/22 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/22 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/23 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/23 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/24 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/24 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/27 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/27 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/28 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/28 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/29 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/29 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/30 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/30 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/03/31 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/03/31 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/03 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/03 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/04 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/04 13:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/04/05 07:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/04/05 13:30:00.000;Daily
